ConceptId	Synonyms
10469003	Chronic hypopotassemia
10469003	Chronic hypopotassaemia
10469003	Chronic hypokalemia
1047321000000104	Romanesa language interpreter needed
1047321000000104	Romani language interpreter needed
1047321000000104	Romanes language interpreter needed
1047321000000104	Romsky language interpreter needed
1048021000000102	Arrival by non-emergency ambulance
1048031000000100	Arrival by emergency ambulance
1048041000000109	Arrival by emergency ambulance with medical escort
104831000119109	Drug induced central sleep apnea
10485008	Infection caused by Choanotaenia
10485008	Choanotaeniosis
10486009	Medazepam poisoning
10486009	Poisoning caused by medazepam
10491005	Varicella meningitis
10491005	Herpes zoster meningitis
10491005	Varicella-zoster meningitis
104941000119109	Retinal ischemia due to type 1 diabetes mellitus
104941000119109	Retinal ischaemia due to type 1 diabetes mellitus
104941000119109	Retinal ischaemia with type 1 diabetes mellitus
104941000119109	Ischemia of retina due to type 1 diabetes mellitus
104941000119109	Retinal ischemia with type 1 diabetes mellitus
104951000119106	Vitreous hemorrhage due to type 1 diabetes mellitus
104951000119106	Vitreous hemorrhage with type 1 diabetes mellitus
104951000119106	Vitreous haemorrhage with type 1 diabetes mellitus
104961000119108	Ischemia of retina due to type 2 diabetes mellitus
104961000119108	Retinal ischemia with type 2 diabetes mellitus
104961000119108	Retinal ischaemia with type 2 diabetes mellitus
104961000119108	Retinal ischaemia due to type 2 diabetes mellitus
104961000119108	Retinal ischemia due to type 2 diabetes mellitus
10501004	Alveolar proteinosis
10501004	PAP - Pulmonary alveolar proteinosis
105041000119109	Squamous cell carcinoma metastatic to lung
105051000119106	Undifferentiated large cell cancer metastatic to lung
105121000119102	Squamous cell cancer of vagina
1052210007	Intrahepatic phlebosclerosis
1052223000	Hypoactive right labyrinthine dysfunction
1052224006	Hypoactive left labyrinthine dysfunction
1052225007	Hyperactive right labyrinthine dysfunction
1052226008	Hyperactive left labyrinthine dysfunction
1052239007	Partial paralysis of left vocal cord
1052240009	Partial paralysis of right vocal cord
1052282008	Restless leg syndrome due to uremia
1052283003	Restless leg syndrome due to iron deficiency anemia
1052285005	Infantile propriospinal myoclonus at sleep onset
1052287002	Myocarditis caused by Neisseria gonorrhoeae
1052296002	Secondary syphilitic gastritis
1052300001	Secondary syphilitic proctocolitis
1052318003	Partial unilateral lentiginosis
1052318003	Segmental lentiginosis
1052324009	Parasitic infection of female genital tract caused by Trichomonas vaginalis
1052325005	Exacerbation of psoriasis due to human immunodeficiency virus infection
1052326006	Merorachischisis
1052354004	BADAS - bowel-associated dermatosis-arthritis syndrome
1052421000000107	Seen by SAIL (Safe and Independent Living Navigator)
1052591000000106	Health visitor visits
10528009	LV - Lupus vulgaris
10528009	Tuberculosis cutis luposa
10528009	Lupus exedens
10528009	Tuberculosis luposa cutis
10528009	Tuberculosis lupus exedens
10532003	Dementia of the Alzheimer's type, with early onset, with depressive mood
10532003	Alzheimers dementia, early onset, with depressed mood
1053631000000102	EHA (Early Help Assessment) process initiated
105412007	Social rejection
105413002	Difficulty acculturating
105414008	Relationship breakdown
105421000119105	Early onset Alzheimer's disease with behavioral disturbance
105421000119105	Early onset Alzheimers disease with behavioral disturbance
105421000119105	Early onset Alzheimer disease with behavioral disturbance
105430000	Adoption, life event
105479008	Truant
105479008	Absenteeism or truancy
105481005	Will not eat
105481005	Refuses to eat
105481005	Food refusal
105481005	Patient refuses to eat
105483008	Parental overprotection
105484002	Midlife crisis, life event
105485001	Domestic stress
105485001	Stress at home
105487009	Marital reconciliation, life event
105491004	Dissatisfaction with employment
105492006	Changed occupation
105493001	Retired, life event
105493001	RT - Retired
105494007	Retired early
105494007	Early retirement, life event
105495008	Forced retirement, life event
105496009	Redundancy
105496009	Discharged from job
105496009	Dismissal from employment
105496009	Sacked from job
105497000	Threat of redundancy
105498005	Voluntary redundancy
1055001	Narrowing of precerebral artery
105507009	Dependence on care provider
105513000	Problem with neighbors
105520007	Discord with counselor
10552002	Pulmonary mineralisation
10552002	Pulmonary mineralization
105522004	Faddy eater
1055297002	Post-traumatic gonarthrosis of left knee
1055298007	Post-traumatic gonarthrosis of right knee
105530003	Residential establishment
105530003	Residential institution
10553007	Vitamin D toxicity
10553007	Poisoning caused by vitamin D
10553007	Vitamin D poisoning
1055305002	Traumatic amputation of left lower extremity through knee
1055306001	Traumatic amputation of right lower extremity through knee
105531004	Inadequate housing
105531004	Accommodation unsuitable
105531004	Housing problem
105532006	Overcrowded in home
105535008	Lack of heat in home
105542008	Teetotaller
105542008	Does not drink alcohol
105542008	Current non-drinker of alcohol
105542008	Non - drinker alcohol
105542008	Abstinent
105542008	Never drinks
105546006	Occasional drug misuser
105546006	Occasional drug user
105549004	Volatile solvent abuser
105549004	Misuses volatile solvents
105550004	Former volatile solvent user
105568001	Prison sentence
105597003	Blindness
105599000	Anemia related to disturbed deoxyribonucleic acid synthesis
105599000	Anemia related to disturbed DNA synthesis
105599000	Anaemia related to disturbed deoxyribonucleic acid synthesis
105600002	Neutrophilic disorder
105606008	Musculoskeletal injury
105611005	Sprain of ligament of joint
105624005	Poisoning caused by analgesic, antipyretic AND/OR antirheumatic
105625006	Poisoning caused by anticonvulsant AND/OR anti-Parkinsonism drug
105629000	Chlamydia
105630005	Disease caused by Poxviridae
105631009	Disease caused by Paramyxoviridae
105632002	Disease caused by Bunyavirus
105632002	Disease due to Bunyavirus
105632002	Disease caused by Bunyaviridae
105633007	Picornavirus infection
105633007	Disease caused by Picornaviridae
105634001	Disease caused by Reoviridae
105635000	Retrovirus infection
105635000	Disease caused by Retroviridae
105637008	Disease caused by Endamoebidae
105638003	Disease caused by Balantidiidae
105639006	Disease caused by Chilomastigidae
105640008	Disease caused by Monocercomonadidae
105641007	Disease caused by Eimeriidae
105642000	Disease caused by Sarcocystidae
105643005	Disease caused by Retortamonadidae
105644004	Disease caused by Hexamitidae
105645003	Disease caused by Acanthamoebidae
105646002	Disease caused by Hartmannellidae
105647006	Disease caused by Vahlkampfiidae
105648001	Disease caused by Trichomonadidae
105649009	Disease caused by Plasmodiidae
105650009	Disease caused by Adeleidae
1056501000112102	Recurrent renal calculus
1056501000112102	Recurrent nephrolithiasis
105651000119100	History of pre-eclampsia
105651000119100	History of preeclampsia
105651008	Disease caused by Haemogregarinidae
105652001	Disease caused by Babesiidae
105653006	Disease caused by Theileriidae
105654000	Disease caused by Cryptosporidiidae
105655004	Disease caused by Trypanosomatidae
105656003	Disease caused by Enteromonadidae
105657007	Disease caused by Nosematidae
105658002	Disease caused by ciliate protozoa
105659005	Disease caused by Myxozoa
105661001	Disease caused by Schistosomatidae
105662008	Disease caused by Fasciolidae
105663003	Disease caused by Diplostomatidae
105664009	Disease caused by Echinostomatidae
105665005	Disease caused by Strigeidae
105666006	Disease caused by Paramphistomatidae
105667002	Disease caused by Gastrodiscus
105667002	Disease caused by Gastrodiscoides
105667002	Disease due to Gastrodiscus
105668007	Disease caused by Dicrocoeliidae
105669004	Disease caused by Plagiorchiidae
10567003	Tetrasomy X
10567003	XXXX syndrome
105671004	Disease caused by Cyclocoelidae
105672006	Disease caused by Opisthorchiidae
105673001	Disease caused by Notocotylidae
105674007	Disease caused by Heterophyidae
105675008	Disease caused by Dactylogyridae
105676009	Disease caused by Sanguinicolidae
105679002	Disease caused by Diphyllobothriidae
105680004	Disease caused by cestodes of order Cyclophyllidea
105681000	Disease caused by Dilepididae
105682007	Disease caused by Hymenolepididae
105683002	Disease caused by Taeniidae
105684008	Infection caused by tapeworm larvae
105684008	Larval tapeworm infection
105686005	Disease caused by Anoplocephalidae
105688006	Disease caused by Davaineidae
105689003	Disease caused by Mesocestoididae
105690007	Disease caused by Linstowiidae
105691006	Disease caused by cestodes of order Caryophyllidea
105692004	Disease caused by Caryophyllaeidae
105694003	Disease caused by superfamily Ancylostomatoidea
105694003	Hookworm infection
105695002	Disease caused by superfamily Protostrongyloidea
105696001	Disease caused by superfamily Ascaridoidea
105697005	Disease caused by superfamily Heterocheiloidea
105698000	Disease caused by superfamily Spiruroidea
105699008	Disease caused by superfamily Thelazioidea
105700009	Disease caused by superfamily Trichinelloidea
105701008	Disease caused by superfamily Dioctophymatoidea
105702001	Disease caused by superfamily Oxyuroidea
105703006	Disease caused by superfamily Syphacioidea
105704000	Disease caused by superfamily Strongyloidea
105705004	Disease caused by superfamily Heterakoidea
105706003	Filariasis
105706003	Filariosis
105706003	Disease caused by superfamily Filarioidea
105707007	Disease caused by superfamily Dracunculoidea
105708002	Disease caused by superfamily Trichostrongyloidea
105709005	Disease caused by superfamily Rhabdiasoidea
10571000	Krimpsiekte
105710000	Disease caused by superfamily Rhabditoidea
105711001	Disease caused by superfamily Metastrongyloidea
105713003	Infection by Acanthocephala
105713003	Infection by thorny-headed worm
105713003	Disease caused by Acanthocephala
105714009	Disease caused by Annelida
105714009	Disease due to Annelid worms
105714009	Disease caused by Annelid worms
105715005	Infectious disease caused by plant
105716006	Infection caused by chordate
105729006	Finding of health perception, health management pattern
10573002	Amnionitis
10573002	Amniotic cavity infection
10579003	Observation of odor of urine
10579003	Observation of odour of urine
10579003	Urine odor
10579003	Finding of odor of urine
10579003	Urine odour
10586006	Work-related stress disorder
105881000119106	Lens capsule thickening
1059007	Cat liver fluke infection
1059007	Opisthorchiosis
105901000119108	Pleural effusion caused by bacterial infection
105941000119105	Vaccination for herpes zoster given
105965008	Skin reaction to mechanical, thermal and radiation stimuli
105969002	Connective tissue disease
105977003	Non-infective pneumonitis
105977003	Pneumonia of non-infectious cause
105977003	Pneumonitis of non-infectious cause
105981003	Functional cardiac disorder
105986008	Osteodysplasia
105986008	Osteochondrodysplasia
105986008	Congenital skeletal dysplasia
10599009	Stoma dermatitis
105997008	Disease of biliary system
105999006	Acquired renal cyst
106000008	Metabolic disorders of the kidney
106004004	Hemorrhage of pregnancy
106004004	Hemorrhagic complication of pregnancy
106004004	Haemorrhage of pregnancy
106007006	Disorder of labor and delivery
106007006	Maternal AND/OR fetal condition affecting labor AND/OR delivery
106007006	Maternal AND/OR fetal condition affecting labour AND/OR delivery
106007006	Disorder of labour and delivery
106009009	Fetal condition affecting obstetrical care of mother
106012007	Hypoxia, asphyxia AND/OR other respiratory condition of foetus AND/OR newborn
106014008	Organic mental disorder of unknown etiology
